isoform	compound_inchikey	label	strict_external	evidence_category	assay_level_verification	explicit_table2_indirect_role_match	steroid_topology_negative_sensitivity_flag	names	sources	source_locators
CYP2D6	BWEICTHJUIJQPH-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	(r)_2_(5_oxotetrahydrofuran_2_yl)acetic_acid	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1375, ""source"": ""Holmer"", ""name"": ""(r)_2_(5_oxotetrahydrofuran_2_yl)acetic_acid""}]"
CYP2D6	BWNSTBOTBDUYFD-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	5prime_hydroxypiroxicam	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1568, ""source"": ""Holmer"", ""name"": ""5prime_hydroxypiroxicam""}]"
CYP2D6	BWPIARFWQZKAIA-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	protriptyline	SuperCYP	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 38, ""source"": ""SuperCYP"", ""name"": ""protriptyline""}]"
CYP2D6	BXGYIRIVTYGQAU-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	7_benzyloxy_4_trifluoromethylcoumarin	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1583, ""source"": ""Holmer"", ""name"": ""7_benzyloxy_4_trifluoromethylcoumarin""}]"
CYP2D6	BXNGIHFNNNSEOS-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	(2r)_2_{_(2r)_2_amino_1_hydroxy_3_phenylpropylidene_amino}_3_(c_hydroxycarbonimidoyl)propanoic_acid	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1307, ""source"": ""Holmer"", ""name"": ""(2r)_2_{_(2r)_2_amino_1_hydroxy_3_phenylpropylidene_amino}_3_(c_hydroxycarbonimidoyl)propanoic_acid""}]"
CYP2D6	BXNJHAXVSOCGBA-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	harmine	Siyang_Tian	"[{""file"": ""CYP2D6_testingset.csv"", ""split"": ""testing"", ""row"": 24, ""source"": ""Siyang_Tian"", ""name"": ""harmine""}]"
CYP2D6	BXNMTOQRYBFHNZ-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	resiquimod	Yap	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 872, ""source"": ""Yap"", ""name"": ""resiquimod""}]"
CYP2D6	BXRGGUXPWTWACZ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	cadabicilone	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1745, ""source"": ""Holmer"", ""name"": ""cadabicilone""}]"
CYP2D6	BXZMJUJBUSHRMV-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	sylveterpinolene	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 2187, ""source"": ""Holmer"", ""name"": ""sylveterpinolene""}]"
CYP2D6	BYBLEWFAAKGYCD-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	miconazole	DrugBank	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 803, ""source"": ""DrugBank"", ""name"": ""miconazole""}]"
CYP2D6	BYPFEZZEUUWMEJ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	pentoxifylline	Yamashita	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 841, ""source"": ""Yamashita"", ""name"": ""pentoxifylline""}]"
CYP2D6	BZHJMEDXRYGGRV-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	vinylchloride	Yamashita	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1197, ""source"": ""Yamashita"", ""name"": ""vinylchloride""}]"
CYP2D6	BZKPWHYZMXOIDC-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	acetazolamide	Yap	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 593, ""source"": ""Yap"", ""name"": ""acetazolamide""}]"
CYP2D6	BZLVMXJERCGZMT-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	mtbe	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 2050, ""source"": ""Holmer"", ""name"": ""mtbe""}]"
CYP2D6	CARRCRVKWDEWCD-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	ziprasidone	Yamashita	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 2258, ""source"": ""Yamashita"", ""name"": ""ziprasidone""}]"
CYP2D6	CBEQULMOCCWAQT-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	triprolidine	Yap	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 943, ""source"": ""Yap"", ""name"": ""triprolidine""}]"
CYP2D6	CBGWJBYCQMPLPS-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	thr_arg	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 2202, ""source"": ""Holmer"", ""name"": ""thr_arg""}]"
CYP2D6	CBIAWPMZSFFRGN-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	indiplon	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1959, ""source"": ""Holmer"", ""name"": ""indiplon""}]"
CYP2D6	CBOMORHDRONZRN-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	prostaglandin_e3	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 2132, ""source"": ""Holmer"", ""name"": ""prostaglandin_e3""}]"
CYP2D6	CBQGYUDMJHNJBX-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	reboxetine	DrugBank	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 869, ""source"": ""DrugBank"", ""name"": ""reboxetine""}]"
CYP2D6	CBVCZFGXHXORBI-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	indinavir	DrugBank	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 549, ""source"": ""DrugBank"", ""name"": ""indinavir""}]"
CYP2D6	CCDNQPZNDUPIIC-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	tentoxin	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 2193, ""source"": ""Holmer"", ""name"": ""tentoxin""}]"
CYP2D6	CCGOSJCOMBQFBP-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	d_arabino_hexos_2_ulose	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1811, ""source"": ""Holmer"", ""name"": ""d_arabino_hexos_2_ulose""}]"
CYP2D6	CCLQKVKJOGVQLU-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	homocarnosine	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1947, ""source"": ""Holmer"", ""name"": ""homocarnosine""}]"
CYP2D6	CCNTUVFHVFQEJI-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	aspidospermatine	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1715, ""source"": ""Holmer"", ""name"": ""aspidospermatine""}]"
CYP2D6	CCQPAEQGAVNNIA-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	1,1-cyclobutanedicarboxylic acid	CYP Knowledgebase	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1230, ""source"": ""CYP Knowledgebase"", ""name"": ""1,1-Cyclobutanedicarboxylic acid""}]"
CYP2D6	CDCHDCWJMGXXRH-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	estazolam	Yamashita	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1061, ""source"": ""Yamashita"", ""name"": ""estazolam""}]"
CYP2D6	CDHNVTRRQNLWKA-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	cerivastatin	DrugBank	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1757, ""source"": ""DrugBank"", ""name"": ""cerivastatin""}]"
CYP2D6	CDOSHBSSFJOMGT-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	linalool	Yamashita	"[{""file"": ""CYP2D6_testingset.csv"", ""split"": ""testing"", ""row"": 28, ""source"": ""Yamashita"", ""name"": ""linalool""}]"
CYP2D6	CDRPUGZCRXZLFL-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	piceatannol	Yamashita	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1138, ""source"": ""Yamashita"", ""name"": ""piceatannol""}]"
CYP2D6	CEFJVGZHQAGLHS-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	ripretinib	DrugBank	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 451, ""source"": ""DrugBank"", ""name"": ""ripretinib""}]"
CYP2D6	CEIJFEGBUDEYSX-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	tandospirone	Yamashita	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 149, ""source"": ""Yamashita"", ""name"": ""TANDOSPIRONE""}]"
CYP2D6	CEKNQQSFLQWWIY-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	bisnor	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1735, ""source"": ""Holmer"", ""name"": ""bisnor""}]"
CYP2D6	CEMAWMOMDPGJMB-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	oxprenolol	DrugBank	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 174, ""source"": ""DrugBank"", ""name"": ""Oxprenolol""}]"
CYP2D6	CEOCDNVZRAIOQZ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	pentachlorobenzene	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 2113, ""source"": ""Holmer"", ""name"": ""pentachlorobenzene""}]"
CYP2D6	CESYFZMRVQIRNB-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	rhp+	Holmer	"[{""file"": ""CYP2D6_testingset.csv"", ""split"": ""testing"", ""row"": 311, ""source"": ""Holmer"", ""name"": ""rhp+""}]"
CYP2D6	CEUORZQYGODEFX-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	aripiprazole	DrugBank	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 49, ""source"": ""DrugBank"", ""name"": ""Aripiprazole""}]"
CYP2D6	CEVCMCWHMHJEQS-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	bornyl_2_methylbutyrate	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1738, ""source"": ""Holmer"", ""name"": ""bornyl_2_methylbutyrate""}]"
CYP2D6	CEVOEEDUEYZGMY-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	unii_x69h9499rf	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 2238, ""source"": ""Holmer"", ""name"": ""unii_x69h9499rf""}]"
CYP2D6	CEZSTVGNCDXFGA-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	avenacin_a1	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1717, ""source"": ""Holmer"", ""name"": ""avenacin_a1""}]"
CYP2D6	CFAVOGVJXCIQLR-AWEZNQCLSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	methoxychlor_catechol	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 361, ""source"": ""Holmer"", ""name"": ""methoxychlor_catechol""}]"
CYP2D6	CFAVOGVJXCIQLR-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	methoxychlor_catechol	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 494, ""source"": ""Holmer"", ""name"": ""methoxychlor_catechol""}]"
CYP2D6	CFBBUWFXWSYJHB-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	ganoderic_acid_a	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1912, ""source"": ""Holmer"", ""name"": ""ganoderic_acid_a""}]"
CYP2D6	CFJMRBQWBDQYMK-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	pentoxyverine	SuperCYP	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 267, ""source"": ""SuperCYP"", ""name"": ""Pentoxyverine""}]"
CYP2D6	CFJYNSNXFXLKNS-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	(1r_4r)_1_methyl_4_(propan_2_yl)cyclohexane	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1290, ""source"": ""Holmer"", ""name"": ""(1r_4r)_1_methyl_4_(propan_2_yl)cyclohexane""}]"
CYP2D6	CFOYWRHIYXMDOT-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	carbimazole	Yap	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 639, ""source"": ""Yap"", ""name"": ""carbimazole""}]"
CYP2D6	CFRFHWQYWJMEJN-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	2-aminofluorene	Yamashita	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 977, ""source"": ""Yamashita"", ""name"": ""2-aminofluorene""}]"
CYP2D6	CGBYBGVMDAPUIH-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	maleic_acid_homopolymer	Holmer	"[{""file"": ""CYP2D6_testingset.csv"", ""split"": ""testing"", ""row"": 266, ""source"": ""Holmer"", ""name"": ""maleic_acid_homopolymer""}]"
CYP2D6	CGIGDMFJXJATDK-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	indomethacin	Yamashita	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 754, ""source"": ""Yamashita"", ""name"": ""indomethacin""}]"
CYP2D6	CGNVIRPGBUXJES-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	triacontanal	Holmer	"[{""file"": ""CYP2D6_testingset.csv"", ""split"": ""testing"", ""row"": 339, ""source"": ""Holmer"", ""name"": ""triacontanal""}]"
CYP2D6	CHBRHODLKOZEPZ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	clotiazepam	Yamashita	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 532, ""source"": ""Yamashita"", ""name"": ""clotiazepam""}]"
CYP2D6	CHCCBPDEADMNCI-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	3_methyl_2_cyclopenten_1_one	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1515, ""source"": ""Holmer"", ""name"": ""3_methyl_2_cyclopenten_1_one""}]"
CYP2D6	CHCYJKZBXNSGCG-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	citpressine_ii	Holmer	"[{""file"": ""CYP2D6_testingset.csv"", ""split"": ""testing"", ""row"": 206, ""source"": ""Holmer"", ""name"": ""citpressine_ii""}]"
CYP2D6	CHJJGSNFBQVOTG-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	methylguanidine	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 2038, ""source"": ""Holmer"", ""name"": ""methylguanidine""}]"
CYP2D6	CHTHALBTIRVDBM-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	2_5_furandicarboxylic_acid	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1469, ""source"": ""Holmer"", ""name"": ""2_5_furandicarboxylic_acid""}]"
CYP2D6	CIBAPVLFORANSS-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	tigogenone	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 2205, ""source"": ""Holmer"", ""name"": ""tigogenone""}]"
CYP2D6	CIBNJPPYSPYHDB-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	ac1ld56n	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1657, ""source"": ""Holmer"", ""name"": ""ac1ld56n""}]"
CYP2D6	CIDHBCQEXDUWEB-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	camelliol_c	Holmer	"[{""file"": ""CYP2D6_testingset.csv"", ""split"": ""testing"", ""row"": 197, ""source"": ""Holmer"", ""name"": ""camelliol_c""}]"
CYP2D6	CIUUIPMOFZIWIZ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	bropirimine	Holmer	"[{""file"": ""CYP2D6_testingset.csv"", ""split"": ""testing"", ""row"": 191, ""source"": ""Holmer"", ""name"": ""bropirimine""}]"
CYP2D6	CJBJHOAVZSMMDJ-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	darunavir	DrugBank	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1041, ""source"": ""DrugBank"", ""name"": ""darunavir""}]"
CYP2D6	CJCSPKMFHVPWAR-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	methyldopa (levorotatory)	SuperCYP	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 264, ""source"": ""SuperCYP"", ""name"": ""Methyldopa (levorotatory)""}]"
CYP2D6	CJDRUOGAGYHKKD-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	ajmaline	SuperCYP	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 43, ""source"": ""SuperCYP"", ""name"": ""Ajmaline""}]"
CYP2D6	CJGRGYBLAHPYOM-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	3_4_5_trihydroxy_6_(hydroxymethyl)oxan_2_yl_(2e)_3_phenylprop_2_enoate	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1503, ""source"": ""Holmer"", ""name"": ""3_4_5_trihydroxy_6_(hydroxymethyl)oxan_2_yl_(2e)_3_phenylprop_2_enoate""}]"
CYP2D6	CJOFXWAVKWHTFT-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	fluvoxamine	DrugBank	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 29, ""source"": ""DrugBank"", ""name"": ""fluvoxamine""}]"
CYP2D6	CJUFNYIRKDOQMC-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	(s)_9_hydroxy_10_undecenoic_acid	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1387, ""source"": ""Holmer"", ""name"": ""(s)_9_hydroxy_10_undecenoic_acid""}]"
CYP2D6	CKABLRDEWGBLBV-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	saquinavir	Yamashita	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 2158, ""source"": ""Yamashita"", ""name"": ""saquinavir""}]"
CYP2D6	CKISLMYLRMCWDU-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	d_pantethine	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1815, ""source"": ""Holmer"", ""name"": ""d_pantethine""}]"
CYP2D6	CKLJMWTZIZZHCS-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	aspartic acid	Yamashita	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 301, ""source"": ""Yamashita"", ""name"": ""aspartic acid""}]"
CYP2D6	CKNAQFVBEHDJQV-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	oltipraz	Yap	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 827, ""source"": ""Yap"", ""name"": ""oltipraz""}]"
CYP2D6	CKTSBUTUHBMZGZ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	deoxycytidine	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1831, ""source"": ""Holmer"", ""name"": ""deoxycytidine""}]"
CYP2D6	CKVDCQYUEYONIA-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	abbott_66193	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 466, ""source"": ""Holmer"", ""name"": ""abbott_66193""}]"
CYP2D6	CKWDVTWFZPCGNS-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	(2s_4s_5r)_2_{_(1s_2r)_1__(3r_4s_6s)_6_carboxy_6_{_(1s_2r)_1__(3r_4s_6s)_6_carboxy_6_{_(2r_3s_4r_5r_6s)_3_{_(2s_3r_4r_5r_6r)_4_5_dihydroxy_6_(hydroxymethyl)_3_(2_oxopropyl)oxan_2_yl_oxy}_6_{_(2r_3s_4r_5r_6r)_4_5_dihydroxy_6_{_(2s_3r)_3_hydroxy_2__(1_hydroxydodecylidene)amino_octadec_4_en_1_yl_oxy}_2_(hydroxymethyl)oxan_3_yl_oxy}_5_hydroxy_2_(hydroxymethyl)oxan_4_yl_oxy}_4_hydroxy_3__(1_hydroxyethylidene)amino_oxan_2_yl__1_3_dihydroxypropan_2_yl_oxy}_4_hydroxy_3__(1_hydroxyethylidene)amino_oxan_2_yl__1_3_dihydroxypropan_2_yl_oxy}_4_hydroxy_5__(1_hydroxyethylidene)amino__6__(1r_2r)_1_2_3_trihydroxypropyl_oxane_2_carboxylic_acid	Holmer	"[{""file"": ""CYP2D6_testingset.csv"", ""split"": ""testing"", ""row"": 77, ""source"": ""Holmer"", ""name"": ""(2s_4s_5r)_2_{_(1s_2r)_1__(3r_4s_6s)_6_carboxy_6_{_(1s_2r)_1__(3r_4s_6s)_6_carboxy_6_{_(2r_3s_4r_5r_6s)_3_{_(2s_3r_4r_5r_6r)_4_5_dihydroxy_6_(hydroxymethyl)_3_(2_oxopropyl)oxan_2_yl_oxy}_6_{_(2r_3s_4r_5r_6r)_4_5_dihydroxy_6_{_(2s_3r)_3_hydroxy_2__(1_hydroxydodecylidene)amino_octadec_4_en_1_yl_oxy}_2_(hydroxymethyl)oxan_3_yl_oxy}_5_hydroxy_2_(hydroxymethyl)oxan_4_yl_oxy}_4_hydroxy_3__(1_hydroxyethylidene)amino_oxan_2_yl__1_3_dihydroxypropan_2_yl_oxy}_4_hydroxy_3__(1_hydroxyethylidene)amino_oxan_2_yl__1_3_dihydroxypropan_2_yl_oxy}_4_hydroxy_5__(1_hydroxyethylidene)amino__6__(1r_2r)_1_2_3_trihydroxypropyl_oxane_2_carboxylic_acid""}]"
CYP2D6	CLPFFLWZZBQMAO-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	fadrozole	DrugBank	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 716, ""source"": ""DrugBank"", ""name"": ""fadrozole""}]"
CYP2D6	CMJCXYNUCSMDBY-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	encorafenib	DrugBank	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 227, ""source"": ""DrugBank"", ""name"": ""Encorafenib""}]"
CYP2D6	CMSMOCZEIVJLDB-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	cyclophosphamide	Yamashita	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 543, ""source"": ""Yamashita"", ""name"": ""cyclophosphamide""}]"
CYP2D6	CMWTZPSULFXXJA-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	naproxen	Yamashita	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 578, ""source"": ""Yamashita"", ""name"": ""Naproxen""}]"
CYP2D6	CNBGNNVCVSKAQZ-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	benzydamine	Yap	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 117, ""source"": ""Yap"", ""name"": ""BENZYDAMINE""}]"
CYP2D6	CNPKGWRNFPXTNC-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	ac1naxih	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 1661, ""source"": ""Holmer"", ""name"": ""ac1naxih""}]"
CYP2D6	CNPVJJQCETWNEU-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	vicriviroc	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 2242, ""source"": ""Holmer"", ""name"": ""vicriviroc""}]"
CYP2D6	CNVZJPUDSLNTQU-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	petroselinate	Holmer	"[{""file"": ""CYP2D6_trainingset.csv"", ""split"": ""training"", ""row"": 2118, ""source"": ""Holmer"", ""name"": ""petroselinate""}]"
