isoform	compound_inchikey	scaffold_group	label	isoform_specific_knn	pooled_chemical_knn	isoform_logistic
CYP2D6	PMCBDBWCQQBSRJ-UHFFFAOYSA-N	ring:c1ccc(NC2CCNCC2)cc1	0	0.1252679399829751	0.21266945711334093	0.153022345423268
CYP2D6	PMCXJBQHQIFCOG-UHFFFAOYSA-N	ring:C1=Cc2cc3ccc(cc4ccc(cc5nc(cc1n2)C=C5)[nH]4)[nH]3	0	0.03671782507801021	0.17391409441086175	0.01976667040330944
CYP2D6	PNCPYILNMDWPEY-UHFFFAOYSA-N	ring:c1ccc(OCCNCCc2ccc3c(c2)CCN3)cc1	0	0.9619375257178445	0.5211587903208038	0.9225049001144243
CYP2D6	POADTFBBIXOWFJ-UHFFFAOYSA-N	ring:O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3	1	0.19536678054414572	0.2896211420060781	0.08030183829496992
CYP2D6	POZRVZJJTULAOH-UHFFFAOYSA-N	ring:C1=C2CCC3C4CCCC4CCC3C2Cc2cnoc21	0	0.19983785460728254	0.24980757041509646	0.05764304014286689
CYP2D6	PTQXTEKSNBVPQJ-UHFFFAOYSA-N	ring:O=S(=O)(N=CCc1ccccc1)Oc1ccccc1	0	0.3313110114016702	0.2769390074864652	0.17050737646030478
CYP2D6	PVHUJELLJLJGLN-UHFFFAOYSA-N	ring:C1=CC(c2ccccc2)C=CN1	0	0.4576743871358558	0.3069467593680313	0.44801498976133747
CYP2D6	PVLJETXTTWAYEW-UHFFFAOYSA-N	ring:c1ccc(Cn2c(N3CCC(Nc4ncccn4)CC3)nc3ccccc32)cc1	1	0.4868933654943792	0.3624524502386633	0.4819285595472897
CYP2D6	PYGWGZALEOIKDF-UHFFFAOYSA-N	ring:c1ccc(Nc2nccc(Oc3ccccc3)n2)cc1	0	0.5268469670288572	0.329254211621686	0.2059681548521089
CYP2D6	PYZRQGJRPPTADH-UHFFFAOYSA-N	ring:N=c1nnc(-c2ccccc2)c[nH]1	0	0.11529333036051714	0.2690572633541054	0.11881402824617551
CYP2D6	QAJOWHGESRCVLY-UHFFFAOYSA-N	ring:O=C1c2ccccc2-c2cccc3cccc1c23	1	0.1540681859162841	0.3874354990679002	0.12784829790560803
CYP2D6	QEVHRUUCFGRFIF-UHFFFAOYSA-N	ring:O=C(OC1CCC2CC3c4[nH]c5ccccc5c4CCN3CC2C1)c1ccccc1	0	0.6066645940738329	0.28678100020802516	0.8078947965176644
CYP2D6	QFDRTQONISXGJA-UHFFFAOYSA-N	ring:O=c1[nH]cnc2[nH]cnc12	0	0.1616924827848832	0.3368706174780235	0.13077077148793614
CYP2D6	QFJCIRLUMZQUOT-UHFFFAOYSA-N	ring:O=C1CCC=CCC(=O)CC(CCC2CCCCC2)OC(=O)C2CCCCN2C(=O)C(=O)C2CCCC(CCC=CC=CC=CCCC1)O2	0	0.026007940922708684	0.14272243181601435	0.03389613122635229
CYP2D6	QGLZXHRNAYXIBU-UHFFFAOYSA-N	acyclic_connectivity:CN=C(O)ON=CC(C)(C)SC	1	0.16334336141666678	0.16405172661522532	0.08140846670136989
CYP2D6	QHMBSVQNZZTUGM-UHFFFAOYSA-N	ring:C1=CC(c2ccccc2)CCC1	1	0.0	0.14470116637221778	0.08268406563849598
CYP2D6	QIHLUZAFSSMXHQ-UHFFFAOYSA-N	ring:c1ccc(C2(c3ccccc3)CCNCC2)cc1	0	0.4505182539173662	0.35971740287113235	0.6092754733635369
CYP2D6	QJJXYPPXXYFBGM-UHFFFAOYSA-N	ring:O=C1CC=CCCCCC2CCCC(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C=CC2CCCCC2)CCC1	1	0.11821869807794355	0.13593696842237266	0.026591120252381733
CYP2D6	QMNFFXRFOJIOKZ-UHFFFAOYSA-N	ring:N=C1NCN(c2ccccc2)C(=N)N1	0	0.607596835104093	0.49501247263835957	0.6073205444057691
CYP2D6	QNAYBMKLOCPYGJ-UHFFFAOYSA-N	acyclic_connectivity:CC(N)C(=O)O	0	0.0	0.015310266953788499	0.03605917952496137
CYP2D6	QNDVLZJODHBUFM-UHFFFAOYSA-N	ring:C=C1CC2OC3(CCC(C=CCC4CC=CC5(CCCCO5)O4)O3)CCC2OC1CCCC1CCCC2(CCCCO2)O1	0	0.0	0.04335956513115058	0.0010287624048042658
CYP2D6	QNMGHBMGNRQPNL-UHFFFAOYSA-N	ring:c1ccc(OCOc2ccccc2)cc1	0	0.568312484141015	0.3870541854463711	0.5771850783277903
CYP2D6	QNZCBYKSOIHPEH-UHFFFAOYSA-N	ring:O=C1CCCCN1c1ccc(N2CCc3cnn(-c4ccccc4)c3C2=O)cc1	0	0.8021295241157627	0.41134294541371674	0.4143875076878242
CYP2D6	QRJJEGAJXVEBNE-UHFFFAOYSA-N	ring:c1ccc(CON=C(Cn2ccnc2)c2ccccc2)cc1	0	0.3747957808631844	0.4555995994322129	0.5427101033639463
CYP2D6	QTQPVLDZQVPLGV-UHFFFAOYSA-N	ring:O=S1(=O)c2ccccc2Nc2ccccc21	0	0.616716275505925	0.41999475570966077	0.6120896684931374
CYP2D6	QUNWUDVFRNGTCO-UHFFFAOYSA-N	ring:O=c1[nH]cnc2nc[nH]c12	0	0.16285044487572525	0.43639950420857215	0.11462526692828581
CYP2D6	QWAXKHKRTORLEM-UHFFFAOYSA-N	ring:O=C(NCC=NC(CCN1CCC2CCCCC2C1)Cc1ccccc1)c1ccc2ccccc2n1	1	0.10988816488227608	0.22725907746677027	0.04007994710013122
CYP2D6	QWCRAEMEVRGPNT-UHFFFAOYSA-N	ring:O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1	1	0.5931027053835526	0.37225150018542336	0.4511450876376402
CYP2D6	QWGDMFLQWFTERH-UHFFFAOYSA-N	ring:c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1O2	1	0.5345875544427736	0.4352841619510988	0.6694671124828204
CYP2D6	QXHHHPZILQDDPS-UHFFFAOYSA-N	ring:c1ccc(C(Cn2ccnc2)OCc2ccsc2)cc1	0	0.5269218948688217	0.4950712300011299	0.5559498528687251
CYP2D6	QXKJWHWUDVQATH-UHFFFAOYSA-N	ring:O=C1N=CCCC1c1ccncc1	0	0.0865335931547217	0.20015709366277587	0.09822696754078664
CYP2D6	QYSPLQLAKJAUJT-UHFFFAOYSA-N	ring:O=S1(=O)NC(C=Nc2ccccn2)=Cc2ccccc21	0	0.31033454430565327	0.32063562779873095	0.16475131927872855
CYP2D6	QZVNQOLPLYWLHQ-UHFFFAOYSA-N	ring:O=C(OC1CCCN(Cc2ccccc2)C1)C1=CNC=CC1c1ccccc1	0	0.6468573730314088	0.36136771057445793	0.7044675734671892
CYP2D6	RAGOYPUPXAKGKH-UHFFFAOYSA-N	ring:O=c1[nH]ncn1-c1ccc(N2CCN(c3ccc(OCC4COC(Cn5cncn5)(c5ccccc5)C4)cc3)CC2)cc1	0	0.31512404958655327	0.38036052200015696	0.08911292230581627
CYP2D6	RBKASMJPSJDQKY-UHFFFAOYSA-N	ring:O=C1C=CC2C(=C1)CCC1C2=CCC2C(C(=O)CN3CCN(c4cc(N5CCCC5)nc(N5CCCC5)n4)CC3)CCC12	0	0.14189739838714902	0.18109008925782866	0.02152865011614539
CYP2D6	RCINICONZNJXQF-UHFFFAOYSA-N	ring:O=C(CC(N=Cc1ccccc1)c1ccccc1)OC1C=C2CC(=O)C3CCC4OCC4C3C(OC(=O)c3ccccc3)C(C2)C1	0	0.029812975825669278	0.1273279957199647	0.005944183725552762
CYP2D6	RCKMWOKWVGPNJF-UHFFFAOYSA-N	ring:C1CNCCN1	0	0.45768868771156745	0.2747277038129117	0.6766267409183502
CYP2D6	RCOWGILQXUPXEW-UHFFFAOYSA-N	ring:O=C1C=C2CCC3C(=C2CC1)C(c1ccccc1)CC1CCCC13	0	0.06847107438561265	0.1902517699493515	0.036700197031495206
CYP2D6	RFHAOTPXVQNOHP-UHFFFAOYSA-N	ring:c1ccc(C(Cn2cncn2)Cn2cncn2)cc1	0	0.34254016583707936	0.34315770067072265	0.3199016318224664
CYP2D6	RFKMCNOHBTXSMU-UHFFFAOYSA-N	acyclic_connectivity:COC(F)(F)C(Cl)Cl	1	0.36008572016577434	0.31601278810823064	0.2043066888875689
CYP2D6	RHQDFWAXVIIEBN-UHFFFAOYSA-N	acyclic_connectivity:OCC(F)(F)F	0	0.143278939919481	0.14562226867804764	0.1415193235981815
CYP2D6	RKEWSXXUOLRFBX-UHFFFAOYSA-N	ring:C(=NCc1ccccc1)N(Cc1ccccc1)C1CCNCC1	1	0.5259122448269374	0.37821786335342406	0.8939156399575253
CYP2D6	RLAWWYSOJDYHDC-UHFFFAOYSA-N	ring:O=C(CNCCCc1ccccc1)N1CCCC1	0	0.06684777748677741	0.10153003092322406	0.11522166736450837
CYP2D6	RLFKILXOLJVUNF-UHFFFAOYSA-N	ring:c1ccc(COc2ccc3[nH]c4cnccc4c3c2)cc1	0	0.3479638965324417	0.2967102605202936	0.1302716370653617
CYP2D6	RMMXLENWKUUMAY-UHFFFAOYSA-N	ring:c1ccc(-c2ccc(Cn3cnc4ccc(-c5nc6ccccc6[nH]5)cc43)cc2)cc1	0	0.11634857358803329	0.28290629991703253	0.03272560716725649
CYP2D6	ROBVIMPUHSLWNV-UHFFFAOYSA-N	ring:O=C1N=CCCC1c1ccccc1	0	0.15961792406390835	0.2193825732846438	0.05879755888977188
CYP2D6	RPTUSVTUFVMDQK-UHFFFAOYSA-N	ring:N=c1[nH]ncc2ccccc12	0	0.23593787561092563	0.37886092952934014	0.25752856099407256
CYP2D6	RRJQTGHQFYTZOW-UHFFFAOYSA-N	ring:C1=CC2Oc3cccc4c3C23CCNC(C4)C3C1	1	0.5649557426555588	0.3035364775452004	0.7313181478526578
CYP2D6	RSIHSRDYCUFFLA-UHFFFAOYSA-N	ring:O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21	0	0.12442645060430382	0.15980911876537893	0.023840179538749322
CYP2D6	RTZKZFJDLAIYFH-UHFFFAOYSA-N	acyclic_connectivity:CCOCC	0	0.18660906898337196	0.24678480518348736	0.24303568152176808
CYP2D6	RUOKEQAAGRXIBM-UHFFFAOYSA-N	ring:c1ccc2c(c1)CCC2	0	0.817147982381605	0.48841160702441666	0.6639211916427492
CYP2D6	RUPXJRIDSUCQAN-UHFFFAOYSA-N	ring:O=C(CCCCCCCCCCC=NC(COCCC=NCCCN=CCCCCOC1CCCCO1)(COCCC=NCCCN=CCCCCOC1CCCCO1)COCCC=NCCCN=CCCCCOC1CCCCO1)N1CCCC1	0	0.0	0.0	0.0009074733941411995
CYP2D6	RUZYUOTYCVRMRZ-UHFFFAOYSA-N	ring:N=c1[nH]c(N2CCN(C(=O)C3COc4ccccc4O3)CC2)nc2ccccc12	1	0.31495311871990195	0.27589408786972963	0.2589539992807844
CYP2D6	RVOLLAQWKVFTGE-UHFFFAOYSA-N	ring:c1cc[nH+]cc1	0	0.27838698623257613	0.31698582962117394	0.3606192896640644
CYP2D6	RWSXRVCMGQZWBV-UHFFFAOYSA-N	acyclic_connectivity:NC(CCC(O)=NC(CS)C(O)=NCC(=O)O)C(=O)O	1	0.0	0.002162414007475713	0.013721115654353758
CYP2D6	RWWYLEGWBNMMLJ-UHFFFAOYSA-N	ring:O=[PH](OCC1CCC(c2ccc3cncnn23)O1)Oc1ccccc1	1	0.19866095122404281	0.2628529008470577	0.05573017951726951
CYP2D6	RXPRRQLKFXBCSJ-UHFFFAOYSA-N	ring:c1ccc2c(c1)c1c3n2CCC2CCCN(CC1)C32	1	0.5318128257160216	0.2813300743061419	0.550803051683588
CYP2D6	RZJQGNCSTQAWON-UHFFFAOYSA-N	ring:O=C1OCC(c2ccccc2)=C1c1ccccc1	0	0.28002586079376673	0.3627650801868492	0.1472122912680435
CYP2D6	RZTAMFZIAATZDJ-UHFFFAOYSA-N	ring:C1=CC(c2ccccc2)C=CN1	0	0.29467391221461214	0.3007447487156215	0.19853639647238477
CYP2D6	RZVHIXYEVGDQDX-UHFFFAOYSA-N	ring:O=C1c2ccccc2C(=O)c2ccccc21	0	0.1220310887961158	0.30447672482827864	0.1602530228412182
CYP2D6	SAPNXPWPAUFAJU-UHFFFAOYSA-N	ring:O=C(CNCCCN1c2ccccc2CCc2ccccc21)c1ccccc1	1	0.8452770825157598	0.4894570910202248	0.7564446160251588
CYP2D6	SECKRCOLJRRGGV-UHFFFAOYSA-N	ring:O=c1nc(-c2cccc(S(=O)(=O)N3CCNCC3)c2)[nH]n2cncc12	0	0.4359848068918877	0.42179274332257755	0.21594844231526983
CYP2D6	SECXISVLQFMRJM-UHFFFAOYSA-N	ring:O=C1CCCN1	0	0.298448442655438	0.2722128180200497	0.403346249823411
CYP2D6	SEERZIQQUAZTOL-UHFFFAOYSA-N	ring:c1ccc(-c2ccncc2)cc1	0	0.3864655353285491	0.35930321906062046	0.12930870205682674
CYP2D6	SFOVDSLXFUGAIV-UHFFFAOYSA-N	ring:c1ccc(Cn2c(=NC3CCNCC3)[nH]c3ccccc32)cc1	0	0.5344054242428531	0.3574451741849862	0.4323799094790773
CYP2D6	SGEGOXDYSFKCPT-UHFFFAOYSA-N	ring:c1ccc2c(CCCCN3CCN(c4ccc5occc5c4)CC3)c[nH]c2c1	1	0.3336984180588736	0.29003020692833986	0.4193476350381497
CYP2D6	SGKRLCUYIXIAHR-UHFFFAOYSA-N	ring:O=C1C=CC2C(=O)C3=Cc4ccccc4CC3CC2C1	0	0.14796149102543235	0.19168034708802273	0.022639508734995033
CYP2D6	SGUAFYQXFOLMHL-UHFFFAOYSA-N	ring:c1ccc(CCCNCCc2ccccc2)cc1	1	0.6698619212812993	0.3390875352658092	0.4421623069729399
CYP2D6	SHZKQBHERIJWAO-UHFFFAOYSA-N	ring:c1ccc(Cn2ccnc2)cc1	1	0.08129822392564272	0.1311888388654377	0.0935220687280538
CYP2D6	SIDLZWOQUZRBRU-UHFFFAOYSA-N	ring:O=C1CC=NCC1	1	0.0	0.14968282537004104	0.02510079482565632
CYP2D6	SIGSPDASOTUPFS-UHFFFAOYSA-N	ring:O=C1C=C2CCC3C4C=CCC4CCC3C2CC1	0	0.10829927803995079	0.23522275053617092	0.026193201427931013
CYP2D6	SIYLLGKDQZGJHK-UHFFFAOYSA-N	ring:c1ccc(C[NH2+]CCOCCOc2ccccc2)cc1	1	0.3956964319560848	0.35783000231066414	0.39103456488344746
CYP2D6	SJNALLRHIVGIBI-UHFFFAOYSA-N	acyclic_connectivity:C=CCC#N	0	0.30049371728822394	0.3043751516127152	0.22589505933187404
CYP2D6	SNIOPGDIGTZGOP-UHFFFAOYSA-N	acyclic_connectivity:O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]	0	0.1875182329546448	0.15508343257105592	0.15822518711930458
CYP2D6	SQKXYSGRELMAAU-UHFFFAOYSA-N	ring:c1ccc(C(CCn2ccnc2)c2ccccc2)cc1	0	0.4642443820747182	0.2741676656454404	0.3730784142648874
CYP2D6	STQGQHZAVUOBTE-UHFFFAOYSA-N	ring:O=C1c2ccccc2C(=O)c2cc3c(cc21)CCCC3OC1CCCCO1	0	0.11888678080621846	0.2365159354734571	0.011078095477507778
CYP2D6	SUJUHGSWHZTSEU-UHFFFAOYSA-N	ring:O=C1OC(CCc2ccccc2)CC=C1Cc1cccc(NS(=O)(=O)c2ccccn2)c1	0	0.1670202060563824	0.2777995966339	0.08884028491345132
CYP2D6	SUYRLXYYZQTJHF-UHFFFAOYSA-N	ring:O=C1CCC=CC=CCN=CC=CCCOC(=O)C2CCCN2C(=O)c2coc(n2)C1	0	0.03977866602919933	0.17652820639918632	0.028632248567083393
CYP2D6	SVUOLADPCWQTTE-UHFFFAOYSA-N	ring:C1=Cc2ccccc2NN=C1	1	0.306392614914827	0.2816883116313212	0.4993716752380387
CYP2D6	SWLAMJPTOQZTAE-UHFFFAOYSA-N	ring:C(=NCCc1ccccc1)c1ccccc1	0	0.39630148135370946	0.2560075740970044	0.17320641726420816
CYP2D6	TUFADSGTJUOBEH-UHFFFAOYSA-N	ring:N=c1nc2c(c[nH]1)CC1NCCCC1C2	0	0.7675189555025639	0.4046135299245911	0.4715654834493777
CYP2D6	TUYWTLTWNJOZNY-UHFFFAOYSA-N	ring:O=S(=O)(Nc1nc(-c2ccnc(-c3nn[nH]n3)c2)ncc1Oc1ccccc1)c1ccccn1	0	0.5182240517992358	0.4006587335083842	0.151999254128258
CYP2D6	TVZJLAKRXHGVOK-UHFFFAOYSA-N	ring:C1=Nc2ccccc2CC1	1	0.8187812962032979	0.3781922360245158	0.7892216610873476
CYP2D6	TYZROVQLWOKYKF-UHFFFAOYSA-N	ring:O=C1OCCN1c1ccc(N2CCOCC2)cc1	0	0.5155311361125039	0.4057221531461253	0.12111565934004083
CYP2D6	UAUHEPXILIZYCU-UHFFFAOYSA-N	ring:c1ccc2c(c1)NC1C3CC4CC[NH+]3C3CC21CC43	1	0.7135038049519536	0.38912785037847963	0.19395553645275646
CYP2D6	UEEJHVSXFDXPFK-UHFFFAOYSA-N	acyclic_connectivity:CN(C)CCO	1	0.36427852848182635	0.3245529156528094	0.3007798753089714
CYP2D6	UFLGIAIHIAPJJC-UHFFFAOYSA-N	ring:c1ccc(CNc2ccccn2)cc1	0	0.4789825184503711	0.43138259166868476	0.6369855924956523
CYP2D6	UFNVPOGXISZXJD-UHFFFAOYSA-N	ring:C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)CC8CCOC8CC8OC(CCC8=C)CCC1O2)OC7C6O3)C5O4	0	0.0	0.08038199380497472	0.004053033430044979
CYP2D6	UGFHIPBXIWJXNA-UHFFFAOYSA-N	ring:c1ccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)cc1	0	0.28455110039548476	0.3746951337381429	0.4067936869019689
CYP2D6	UHSKFQJFRQCDBE-UHFFFAOYSA-N	ring:C1=Nc2ccccc2C1	0	0.30316554634608633	0.3688865950897311	0.39851389560330386
CYP2D6	UHWVSEOVJBQKBE-UHFFFAOYSA-N	ring:c1ccc(CN2CCNCC2)cc1	0	0.6950249982423822	0.27642467021063877	0.8817520840669056
CYP2D6	UHXUZOCRWCRNSJ-UHFFFAOYSA-N	acyclic_connectivity:CN=C(O)ON=C(C)SC	0	0.11998658898806784	0.15127027248855993	0.15869395674133208
CYP2D6	UIAGMCDKSXEBJQ-UHFFFAOYSA-N	ring:C1=CC(c2ccccc2)C=CN1	0	0.4184361526771246	0.31794136000886	0.296486999474326
CYP2D6	UIEATEWHFDRYRU-UHFFFAOYSA-N	ring:c1ccc(CN(CCN2CCCC2)c2ccccc2)cc1	1	0.5447977875162627	0.3309929451790449	0.7748860895482287
CYP2D6	UKTAZPQNNNJVKR-UHFFFAOYSA-N	ring:O=C(OC1CC2CC3CC(C1)N2CC3=O)c1c[nH]c2ccccc12	1	0.4472457579279735	0.23416733449552915	0.3873897297159657
CYP2D6	ULXXDDBFHOBEHA-UHFFFAOYSA-N	ring:c1ccc(Nc2ncnc3cc(OC4CCOC4)ccc23)cc1	0	0.44986915766094737	0.3438805254599761	0.16720379056394605
CYP2D6	UPGGKUQISSWRJJ-UHFFFAOYSA-N	ring:O=C1CN=CC(NC(=O)c2ccc3ccccc3n2)CSC(=O)CNC(=O)C2CSSCC(N1)C(=O)NCC(=O)SCC(NC(=O)c1ccc3ccccc3n1)C=NCC(=O)N2	0	0.3219555759262851	0.30769866758919306	0.13091801700568167
CYP2D6	UREBDLICKHMUKA-UHFFFAOYSA-N	ring:O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21	0	0.033359475064414265	0.17783048371360824	0.009359450527323425
CYP2D6	USRHYDPUVLEVMC-UHFFFAOYSA-N	ring:c1ccc(CCCOc2cccc3ccccc23)cc1	1	0.7074283634280685	0.6091761531818957	0.6860026566147042
CYP2D6	USUZGMWDZDXMDG-UHFFFAOYSA-N	ring:c1ccc(C2CCc3cncn32)cc1	1	0.4938059785377173	0.4345540658399187	0.48185115734288675
CYP2D6	UTSVPXMQSFGQTM-UHFFFAOYSA-N	ring:O=c1c2ccccc2oc2c3c(ccc12)OC1OC=CC31	0	0.07941005475367885	0.19658408369912778	0.05847740675412269
CYP2D6	UUOJIACWOAYWEZ-UHFFFAOYSA-N	ring:O=C(OCCOc1cccc2[nH]ccc12)c1ccccc1	1	0.6377289300690453	0.39201417793844656	0.44951225032012526
CYP2D6	UWPBQLKEHGGKKD-UHFFFAOYSA-N	ring:C=C(c1ccccc1)c1cccnc1	0	0.08940342556721624	0.15265427201780182	0.03563327179931909
CYP2D6	VAAUVRVFOQPIGI-UHFFFAOYSA-N	ring:N=C(C(=O)NC1C(=O)N2C=C(CSc3nc(=O)c(=O)[nH][nH]3)CSC12)c1csc(=N)[nH]1	0	0.14419196346797566	0.1899993826653086	0.03376291123304549
CYP2D6	VACCAVUAMIDAGB-UHFFFAOYSA-N	ring:O=S(=O)(Nc1nncs1)c1ccccc1	0	0.1407111688757144	0.3251904952386943	0.18240625577122943
CYP2D6	VAYOSLLFUXYJDT-UHFFFAOYSA-N	ring:C1=C2c3cccc4[nH]cc(c34)CC2NCC1	1	0.5187165696974987	0.3091081795457955	0.262947204218416
CYP2D6	VBHQKCBVWWUUKN-UHFFFAOYSA-N	ring:c1ccc(CCOC2CCCCC2N2CCCC2)cc1	1	0.5973235103473886	0.2670207730434497	0.48225242264239787
CYP2D6	VDHAWDNDOKGFTD-UHFFFAOYSA-N	ring:c1ccc(CCCNCc2cccc3ccccc23)cc1	1	0.809995913492797	0.5364505970588875	0.784690533384031
CYP2D6	VDUWPHTZYNWKRN-UHFFFAOYSA-N	ring:O=c1cn[nH]c2cc3c(cc12)OCO3	0	0.35165115120330054	0.27128854273855735	0.055729772626354965
CYP2D6	VFMMPHCGEFXGIP-UHFFFAOYSA-N	ring:O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12	0	0.21077549236853046	0.41560960946985065	0.12101086119951351
CYP2D6	VFTRKSBEFQDZKX-UHFFFAOYSA-N	ring:c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1	0	0.31311480852756984	0.3070553852156266	0.605942619950217
CYP2D6	VGYFMXBACGZSIL-UHFFFAOYSA-N	ring:c1ccc(-c2cc(C3CC3)nc3ccccc23)cc1	0	0.5180895678225125	0.34312090971491005	0.13579073444997225
CYP2D6	VHFGEBVPHAGQPI-UHFFFAOYSA-N	ring:C1=NCC=NC2C=NC3C=NC(C=NCc4ccccc4-c4cccc3c4)C(OC3CCCCO3)c3ccc(cc3)Oc3cc2cc(c3OC2OCCCC2OC2CC(NCc3ccc(-c4ccccc4)cc3)CCO2)Oc2ccc(cc2)CC1	0	0.0	0.06404996190130856	0.0009029381919423127
CYP2D6	VHOGYURTWQBHIL-UHFFFAOYSA-N	ring:O=C(Nc1ccccc1)c1cnoc1	0	0.2904123152492475	0.2798155603951101	0.15133596869319957
CYP2D6	VHRSUDSXCMQTMA-UHFFFAOYSA-N	ring:O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21	0	0.04218849555583019	0.18463300757481588	0.010091951349247936
CYP2D6	VIROVYVQCGLCII-UHFFFAOYSA-N	ring:O=C1N=CCC=N1	0	0.0	0.1294472609404766	0.02173984315646042
CYP2D6	VKHAHZOOUSRJNA-UHFFFAOYSA-N	ring:O=C1C=C2CCC3C(=C2CC1)C(c1ccccc1)CC1CCCC13	0	0.07193382495407219	0.24127302693473615	0.04495126438208884
CYP2D6	VKQFCGNPDRICFG-UHFFFAOYSA-N	ring:C1=CC(c2ccccc2)C=CN1	1	0.32528875064245727	0.2945380743752466	0.2903866416275827
CYP2D6	VMIYHDSEFNYJSL-UHFFFAOYSA-N	ring:C1=Nc2ccccc2C(c2ccccn2)=NC1	0	0.23126419112779356	0.2852041769721306	0.13075449527892521
CYP2D6	VMWNQDUVQKEIOC-UHFFFAOYSA-N	ring:c1ccc2c(c1)CC1NCCc3cccc-2c31	0	0.5596956176412626	0.3447312394660991	0.5131856933067457
CYP2D6	VNFPBHJOKIVQEB-UHFFFAOYSA-N	ring:c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1	0	0.1892196924190026	0.36650394812452997	0.4754612092701629
CYP2D6	VOKSWYLNZZRQPF-UHFFFAOYSA-N	ring:c1ccc2c(c1)CC1CC2CCN1	1	0.42138285507554524	0.22744561465394347	0.3490813028444892
CYP2D6	VOVIALXJUBGFJZ-UHFFFAOYSA-N	ring:O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OCOC12	0	0.06339827937713137	0.15148052938402234	0.010722823787296575
CYP2D6	VQKLRVZQQYVIJW-UHFFFAOYSA-N	ring:N=c1[nH][nH]c(=N)c2ccccc12	0	0.23479037248792983	0.38056135092063514	0.6296676769971766
CYP2D6	VSNHCAURESNICA-UHFFFAOYSA-N	acyclic_connectivity:N=C(O)NO	0	0.04375574597519936	0.051697466791295395	0.1553653899109266
CYP2D6	VSWBSWWIRNCQIJ-UHFFFAOYSA-N	ring:c1ccc2c(c1)Oc1ccccc1C1CNCC21	1	0.6471608551042177	0.49012184118048713	0.6360966019296422
CYP2D6	VWPOSFSPZNDTMJ-UHFFFAOYSA-N	ring:c1ccc2c(c1)CCCC2	1	0.8505300248971913	0.42410907996032915	0.7384375527214408
CYP2D6	VYMDGNCVAMGZFE-UHFFFAOYSA-N	ring:O=C1CC(=O)N(c2ccccc2)N1c1ccccc1	0	0.33204890412798194	0.3563080688366815	0.16340755143074923
CYP2D6	VZGDMQKNWNREIO-UHFFFAOYSA-N	acyclic_connectivity:ClC(Cl)(Cl)Cl	0	0.20084779627733745	0.31105189439173275	0.19040183152646867
CYP2D6	VZWXXKDFACOXNT-UHFFFAOYSA-N	ring:C1=CC(c2ccccc2)C=CN1	0	0.4147423247045851	0.3152840654378863	0.18234428971038663
CYP2D6	WAXQNWCZJDTGBU-UHFFFAOYSA-N	ring:O=C(Cc1ccccc1)Nc1cnc(N2CCNCC2)cc1-c1ccccc1	1	0.4981622838542401	0.3304767675022874	0.5599836259056521
CYP2D6	WBXPDJSOTKVWSJ-UHFFFAOYSA-N	ring:N=c1ncc2c(CCc3ccccc3)c[nH]c2[nH]1	0	0.0	0.08031216208003097	0.022778447185477405
CYP2D6	WDEFBBTXULIOBB-UHFFFAOYSA-N	ring:C1=CCC(c2ccccc2)CC1	0	0.23079128859951167	0.24313780923596504	0.1418682808360154
CYP2D6	WDQPAMHFFCXSNU-UHFFFAOYSA-N	ring:N=c1cc2n(-c3ccccc3)c3ccccc3nc-2cc1Nc1ccccc1	0	0.3700425242390344	0.3745520436490779	0.5702431495147131
CYP2D6	WDZCUPBHRAEYDL-UHFFFAOYSA-N	ring:O=C1c2c3ccc4cc(c(C=NN5CCN(C6CCCC6)CC5)cc24)N=CC=CC=CCCCCCCCCC=COC1O3	0	0.0	0.1706890564040703	0.015484491447161176
CYP2D6	WEAJZXNPAWBCOA-UHFFFAOYSA-N	ring:C(=NCc1ncccn1)c1cnc(N2CCCC2)[nH]c1=NCc1ccccc1	0	0.5669274996208629	0.3217253569234431	0.35526311168910785
CYP2D6	WEUCDJCFJHYFRL-UHFFFAOYSA-N	ring:c1ccc(C(c2ccccc2)N2CCCNCC2)cc1	0	0.7764491536535352	0.4706874130894577	0.9191551174902677
CYP2D6	WEVYAHXRMPXWCK-UHFFFAOYSA-N	acyclic_connectivity:CC#N	0	0.20465191432741703	0.2178431829780208	0.16543545991874334
CYP2D6	WEXRUCMBJFQVBZ-UHFFFAOYSA-N	ring:O=C1N=CCC=N1	0	0.0	0.1279005911007095	0.023616433943790927
