isoform	compound_inchikey	label	exact_training_overlap	parent_training_overlap	parent_status	strict_external	conservative_identity_exclusion	primary_external	matched_training_ids	names	sources
CYP2D6	VQKLRVZQQYVIJW-UHFFFAOYSA-N	0	False	False	ok	True	False	True		dihydralazine	Yamashita
CYP2D6	VQSXCZMVUMSITD-UHFFFAOYSA-N	0	True	True	ok	False	False	False	VQSXCZMVUMSITD-UHFFFAOYSA-N	rox_m_4	Holmer
CYP2D6	VRBKIVRKKCLPHA-UHFFFAOYSA-N	0	True	True	ok	False	False	False	VRBKIVRKKCLPHA-UHFFFAOYSA-N	nefazodone	DrugBank
CYP2D6	VREFGVBLTWBCJP-UHFFFAOYSA-N	0	True	True	ok	False	False	False	VREFGVBLTWBCJP-UHFFFAOYSA-N	alprazolam	Yamashita
CYP2D6	VRQVVMDWGGWHTJ-UHFFFAOYSA-N	1	False	False	ok	False	False	True		LEVOMEPROMAZINE (METHOTRIMEPRAZINE)	DrugBank
CYP2D6	VSNHCAURESNICA-UHFFFAOYSA-N	0	False	False	ok	True	False	True		hydroxyurea	Yamashita
CYP2D6	VSWBSWWIRNCQIJ-UHFFFAOYSA-N	1	False	False	ok	True	False	True		Asenapine	DrugBank
CYP2D6	VSXVHWPQGHHXGS-UHFFFAOYSA-N	0	True	False	ok	False	True	False	VSXVHWPQGHHXGS-UHFFFAOYSA-N	momilactone_c	Holmer
CYP2D6	VTJUNIYRYIAIHF-UHFFFAOYSA-N	0	True	True	ok	False	False	False	VTJUNIYRYIAIHF-UHFFFAOYSA-N	leu_pro	Holmer
CYP2D6	VTNQPKFIQCLBDU-UHFFFAOYSA-N	0	True	True	ok	False	False	False	VTNQPKFIQCLBDU-UHFFFAOYSA-N	acetochlor	Holmer
CYP2D6	VTSFIPHRNAESED-UHFFFAOYSA-N	0	True	True	ok	False	False	False	VTSFIPHRNAESED-UHFFFAOYSA-N	ethyl_(e)_3_hexenoate	Holmer
CYP2D6	VTWHHBJKZZJDQM-UHFFFAOYSA-N	0	True	True	ok	False	False	False	VTWHHBJKZZJDQM-UHFFFAOYSA-N	(2r_3s_4s_5r_6r)_2_(hydroxymethyl)_6___(1r_4s_5s_8r_9r_12s_16s_19r)_8__(e_2r)_6_hydroxy_6_methylhept_4_en_2_yl__19_methoxy_5_9_17_17_tetramethyl_18_oxapentacyclo_10.5.2.01_13.04_12.05_9_nonadec_2_en_16_yl_oxy_oxane_3_4_5_triol	Holmer
CYP2D6	VUAXPLNAPPGWDL-UHFFFAOYSA-N	0	True	True	ok	False	False	False	VUAXPLNAPPGWDL-UHFFFAOYSA-N	chinenoside_iv	Holmer
CYP2D6	VUDYWBBYQWVFAG-UHFFFAOYSA-N	0	True	True	ok	False	False	False	VUDYWBBYQWVFAG-UHFFFAOYSA-N	lmst02030190	Holmer
CYP2D6	VUNFOJWKJSYIDH-UHFFFAOYSA-N	0	True	True	ok	False	False	False	VUNFOJWKJSYIDH-UHFFFAOYSA-N	cis_4_decenol	Holmer
CYP2D6	VVPRQWTYSNDTEA-UHFFFAOYSA-N	0	True	True	ok	False	False	False	VVPRQWTYSNDTEA-UHFFFAOYSA-N	dl_hexanoylcarnitine	Holmer
CYP2D6	VVTJQHCRBOHFTD-UHFFFAOYSA-N	0	True	True	ok	False	False	False	VVTJQHCRBOHFTD-UHFFFAOYSA-N	nitrendipine	DrugBank
CYP2D6	VVUQNTKYPPFMID-UHFFFAOYSA-N	0	True	True	ok	False	False	False	VVUQNTKYPPFMID-UHFFFAOYSA-N	compound_4	Holmer
CYP2D6	VWPOSFSPZNDTMJ-UHFFFAOYSA-N	1	False	False	ok	True	False	True		Nadolol	DrugBank
CYP2D6	VWUXBMIQPBEWFH-UHFFFAOYSA-N	0	False	False	ok	False	False	True		Fulvestrant	SuperCYP
CYP2D6	VXCSHMSBMMIJCN-UHFFFAOYSA-N	0	True	True	ok	False	False	False	VXCSHMSBMMIJCN-UHFFFAOYSA-N	chaetoglobosin_n	Holmer
CYP2D6	VXMOONUMYLCFJD-UHFFFAOYSA-N	0	False	True	ok	False	False	False	QPOLEIZVZGWOJF-UHFFFAOYSA-N	barnidipine	Holmer
CYP2D6	VXOKDLACQICQFA-UHFFFAOYSA-N	0	False	False	ok	False	False	True		desethylamiodarone	DrugBank
CYP2D6	VXPWQNBKEIVYIS-UHFFFAOYSA-N	1	True	True	ok	False	False	False	VXPWQNBKEIVYIS-UHFFFAOYSA-N	ml_3403	Holmer
CYP2D6	VYDBTNADENXYSN-UHFFFAOYSA-N	1	True	True	ok	False	False	False	VYDBTNADENXYSN-UHFFFAOYSA-N	INDOMETHACIN PHENETHYLAMIDE (2-[1-(4-CHLOROBENZOYL)-5-METHOXY-2-METHYL-1H-INDOL-3-YL]-N-PHENETHYL-ACETAMIDE; LM-4108)	CYP Knowledgebase
CYP2D6	VYFYYTLLBUKUHU-UHFFFAOYSA-N	1	False	False	ok	False	False	True		Dopamine	SuperCYP
CYP2D6	VYMDGNCVAMGZFE-UHFFFAOYSA-N	0	False	False	ok	True	False	True		phenylbutazone	Yap
CYP2D6	VYOZKWKETGHHDW-UHFFFAOYSA-N	0	True	True	ok	False	False	False	VYOZKWKETGHHDW-UHFFFAOYSA-N	pogostol	Holmer
CYP2D6	VYQXIUVIYICVCM-UHFFFAOYSA-N	0	True	True	ok	False	False	False	VYQXIUVIYICVCM-UHFFFAOYSA-N	batatasin_iii	Holmer
CYP2D6	VYURQCQMACPHRC-UHFFFAOYSA-N	0	True	False	tautomer_MaxTransformsReached	False	True	False		ac1l9d7q	Holmer
CYP2D6	VYWWNRMSAPEJLS-UHFFFAOYSA-N	0	False	False	ok	False	False	True		rokitamycin	Yap
CYP2D6	VYZGQLBKGMFPIP-UHFFFAOYSA-N	0	True	True	ok	False	False	False	VYZGQLBKGMFPIP-UHFFFAOYSA-N	(z)_6_(3_hydroxy_4_4_10_13_14_pentamethyl_2_3_5_6_7_11_12_15_16_17_decahydro_1h_cyclopenta_a_phenanthren_17_yl)_2_methyl_7_oxohept_2_enoic_acid	Holmer
CYP2D6	VZCYOOQTPOCHFL-UHFFFAOYSA-N	0	True	True	ok	False	False	False	VZCYOOQTPOCHFL-UHFFFAOYSA-N	maleic_acid	Holmer
CYP2D6	VZGDMQKNWNREIO-UHFFFAOYSA-N	0	False	False	ok	True	False	True		carbon tetrachloride	Yamashita
CYP2D6	VZWXXKDFACOXNT-UHFFFAOYSA-N	0	False	False	ok	True	False	True		niludipine	Yap
CYP2D6	WAEXFXRVDQXREF-UHFFFAOYSA-N	0	False	False	ok	False	False	True		Vorinostat	CYP Knowledgebase
CYP2D6	WAXQNWCZJDTGBU-UHFFFAOYSA-N	1	False	False	ok	True	False	True		Netupitant	DrugBank
CYP2D6	WBBPRCNXBQTYLF-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WBBPRCNXBQTYLF-UHFFFAOYSA-N	2-(Methylthio)ethanol	Holmer
CYP2D6	WBNQDOYYEUMPFS-UHFFFAOYSA-N	1	True	True	ok	False	False	False	WBNQDOYYEUMPFS-UHFFFAOYSA-N	ndea	Holmer
CYP2D6	WBXPDJSOTKVWSJ-UHFFFAOYSA-N	0	False	False	tautomer_MaxTransformsReached	True	True	True		Pemetrexed	CYP Knowledgebase
CYP2D6	WCCRLLABFCMDBZ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WCCRLLABFCMDBZ-UHFFFAOYSA-N	onapristone	DrugBank
CYP2D6	WCXZJNBNVYUXJV-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WCXZJNBNVYUXJV-UHFFFAOYSA-N	trans_trans_3_5_octadien_2_one	Holmer
CYP2D6	WDEFBBTXULIOBB-UHFFFAOYSA-N	0	False	False	ok	True	False	True		tilidine	Yamashita
CYP2D6	WDJUZGPOPHTGOT-UHFFFAOYSA-N	0	False	False	ok	False	False	False		digitoxin	Holmer
CYP2D6	WDQPAMHFFCXSNU-UHFFFAOYSA-N	0	False	False	ok	True	False	True		clofazimine	DrugBank
CYP2D6	WDZCUPBHRAEYDL-UHFFFAOYSA-N	0	False	False	tautomer_MaxTransformsReached	True	True	True		rifapentine	Yap
CYP2D6	WDZVGELJXXEGPV-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WDZVGELJXXEGPV-UHFFFAOYSA-N	guanabenz	Yamashita
CYP2D6	WEAJZXNPAWBCOA-UHFFFAOYSA-N	0	False	False	ok	True	False	True		avanafil	CYP Knowledgebase
CYP2D6	WEDQXORSDFFRHR-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WEDQXORSDFFRHR-UHFFFAOYSA-N	ganglioside_gt3_(d18:0/14:0)	Holmer
CYP2D6	WEEGYLXZBRQIMU-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WEEGYLXZBRQIMU-UHFFFAOYSA-N	1,8-cineole	Yamashita
CYP2D6	WEUCDJCFJHYFRL-UHFFFAOYSA-N	0	False	False	ok	True	False	True		homochlorcyclizine	Yap
CYP2D6	WEVYAHXRMPXWCK-UHFFFAOYSA-N	0	False	False	ok	True	False	True		acetonitrile	Yamashita
CYP2D6	WEXRUCMBJFQVBZ-UHFFFAOYSA-N	0	False	False	ok	True	False	True		pentobarbital	Yap
CYP2D6	WEYVCQFUGFRXOM-UHFFFAOYSA-N	1	True	True	ok	False	False	False	WEYVCQFUGFRXOM-UHFFFAOYSA-N	Perazine	DrugBank
CYP2D6	WFPIAZLQTJBIFN-UHFFFAOYSA-N	1	False	False	ok	True	False	True		Zuclopenthixol	DrugBank
CYP2D6	WFWLQNSHRPWKFK-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WFWLQNSHRPWKFK-UHFFFAOYSA-N	tegafur	Holmer
CYP2D6	WGCNASOHLSPBMP-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WGCNASOHLSPBMP-UHFFFAOYSA-N	Glycolaldehyde	Holmer
CYP2D6	WGKIDCRTLNUROQ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WGKIDCRTLNUROQ-UHFFFAOYSA-N	kr_33028	Holmer
CYP2D6	WGVKWNUPNGFDFJ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WGVKWNUPNGFDFJ-UHFFFAOYSA-N	beta_tocopherol_skeleton	Holmer
CYP2D6	WHBIGIKBNXZKFE-UHFFFAOYSA-N	1	True	True	ok	False	False	False	WHBIGIKBNXZKFE-UHFFFAOYSA-N	delavirdine	DrugBank
CYP2D6	WHBMMWSBFZVSSR-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WHBMMWSBFZVSSR-UHFFFAOYSA-N	(r)_3_hydroxybutyric_acid	Holmer
CYP2D6	WHOZNOZYMBRCBL-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WHOZNOZYMBRCBL-UHFFFAOYSA-N	tetradec_2_enal	Holmer
CYP2D6	WHQCHUCQKNIQEC-UHFFFAOYSA-N	0	False	False	ok	False	False	True		benzbromarone	Yamashita
CYP2D6	WHTVZRBIWZFKQO-UHFFFAOYSA-N	1	True	True	ok	False	False	False	WHTVZRBIWZFKQO-UHFFFAOYSA-N	CHLOROQUINE	DrugBank
CYP2D6	WHWZLSFABNNENI-UHFFFAOYSA-N	1	False	False	ok	True	False	True		EPINASTINE	DrugBank
CYP2D6	WIEOUDNBMYRSRD-UHFFFAOYSA-N	0	True	False	tautomer_MaxTransformsReached	False	True	False		rosmaridiphenol	Holmer
CYP2D6	WIFHAKQJYHVTQK-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WIFHAKQJYHVTQK-UHFFFAOYSA-N	cinncassiol_a	Holmer
CYP2D6	WIGIZIANZCJQQY-UHFFFAOYSA-N	0	False	False	ok	True	False	True		glimepiride	Yamashita
CYP2D6	WIIZWVCIJKGZOK-UHFFFAOYSA-N	0	False	False	ok	False	False	True		chloramphenicol	Yap
CYP2D6	WIKYUJGCLQQFNW-UHFFFAOYSA-N	1	False	False	ok	False	False	True		Prochlorperazine	DrugBank
CYP2D6	WINHZLLDWRZWRT-UHFFFAOYSA-N	0	False	False	ok	True	False	True		sunitinib	Yamashita
CYP2D6	WIQRCHMSJFFONW-UHFFFAOYSA-N	1	False	False	ok	False	False	True		NORFLUOXETINE (NFX; SELECTIVE SEROTONIN REUPTAKE INHIBITOR (SSRI))	DrugBank
CYP2D6	WISFURKNQXSDRA-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WISFURKNQXSDRA-UHFFFAOYSA-N	ganglioside_gt1c_(d18:1/18:1(11z))	Holmer
CYP2D6	WITCOKQIPFWQQD-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WITCOKQIPFWQQD-UHFFFAOYSA-N	(2r)_2_{_(2r)_2_amino_1_hydroxy_3_methylbutylidene_amino}_3_(c_hydroxycarbonimidoyl)propanoic_acid	Holmer
CYP2D6	WJCNZQLZVWNLKY-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WJCNZQLZVWNLKY-UHFFFAOYSA-N	thiabendazole	Yamashita
CYP2D6	WJUSDWNKAATRHW-UHFFFAOYSA-N	1	True	True	ok	False	False	False	WJUSDWNKAATRHW-UHFFFAOYSA-N	fluoro_propranolol	DrugBank
CYP2D6	WKEMJKQOLOHJLZ-UHFFFAOYSA-N	1	True	True	ok	False	False	False	WKEMJKQOLOHJLZ-UHFFFAOYSA-N	ALMOTRIPTAN	DrugBank
CYP2D6	WKGXYQFOCVYPAC-UHFFFAOYSA-N	0	False	False	ok	False	False	True		felbamate	Yamashita
CYP2D6	WKSAUQYGYAYLPV-UHFFFAOYSA-N	0	False	False	ok	True	False	True		pyrimethamine	Yap
CYP2D6	WLCHQSHZHFLMJH-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WLCHQSHZHFLMJH-UHFFFAOYSA-N	Isoceanothic acid	Holmer
CYP2D6	WLHQHAUOOXYABV-UHFFFAOYSA-N	0	False	True	ok	True	False	True	QOFQTBTZCJVITI-UHFFFAOYSA-N	lornoxicam	Yamashita
CYP2D6	WLLMYDQRCSWAST-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WLLMYDQRCSWAST-UHFFFAOYSA-N	cervonyl_carnitine	Holmer
CYP2D6	WLOHNSSYAXHWNR-UHFFFAOYSA-N	0	False	False	ok	True	False	True		dirithromycin	Yap
CYP2D6	WLTXBTSNYDYARD-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WLTXBTSNYDYARD-UHFFFAOYSA-N	Hoduloside III	Holmer
CYP2D6	WLWFNJKHKGIJNW-UHFFFAOYSA-N	0	False	False	ok	True	False	True		phensuximide	Yap
CYP2D6	WMDSZGFJQKSLLH-UHFFFAOYSA-N	1	False	False	ok	True	False	True		Landiolol	DrugBank
CYP2D6	WMWTYOKRWGGJOA-UHFFFAOYSA-N	0	False	False	ok	True	False	True		fluticasone-propionate	CYP Knowledgebase
CYP2D6	WNEFHJONOSWJAK-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WNEFHJONOSWJAK-UHFFFAOYSA-N	acetoxy_valerenic_acid	Holmer
CYP2D6	WNJBUWVXSNLWEQ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WNJBUWVXSNLWEQ-UHFFFAOYSA-N	allyl_crotonate	Holmer
CYP2D6	WNYADZVDBIBLJJ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WNYADZVDBIBLJJ-UHFFFAOYSA-N	npyr	Holmer
CYP2D6	WNZBBTJFOIOEMP-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WNZBBTJFOIOEMP-UHFFFAOYSA-N	reduced_haloperidol	Holmer
CYP2D6	WOEUPEKLVDSCQN-UHFFFAOYSA-N	1	True	True	ok	False	False	False	WOEUPEKLVDSCQN-UHFFFAOYSA-N	aminopyrine	DrugBank
CYP2D6	WOUOLAUOZXOLJQ-UHFFFAOYSA-N	0	False	False	ok	True	False	True		delapril	Yap
CYP2D6	WOXKDUGGOYFFRN-UHFFFAOYSA-N	0	False	False	ok	True	False	True		tadalafil	Yamashita
CYP2D6	WPGPCDVQHXOMQP-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WPGPCDVQHXOMQP-UHFFFAOYSA-N	(5r)_5_isopropyl_2_methyl_2_cyclohexen_1_one	Holmer
CYP2D6	WPOQYXKDKVBMSB-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WPOQYXKDKVBMSB-UHFFFAOYSA-N	m_mentha_3(8)_6_diene	Holmer
CYP2D6	WPZFUQQBKHILMS-UHFFFAOYSA-N	1	True	True	ok	False	False	False	WPZFUQQBKHILMS-UHFFFAOYSA-N	emamc	Holmer
CYP2D6	WQODMRNWOXLYKU-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WQODMRNWOXLYKU-UHFFFAOYSA-N	_(e)_2_6_dimethyl_6_hydroxy_1_oxoocta_2_7_dienyl_beta_d_glucopyranoside	Holmer
CYP2D6	WQZGKKKJIJFFOK-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WQZGKKKJIJFFOK-UHFFFAOYSA-N	beta_d_glucose	Holmer
CYP2D6	WREGKURFCTUGRC-UHFFFAOYSA-N	1	False	False	ok	False	False	True		Zalcitabine	SuperCYP
CYP2D6	WRHGORWNJGOVQY-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WRHGORWNJGOVQY-UHFFFAOYSA-N	gamma_cadinene	Holmer
CYP2D6	WRHGSRWGZMBAFV-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WRHGSRWGZMBAFV-UHFFFAOYSA-N	annopentocin_a	Holmer
CYP2D6	WRHZVMBBRYBTKZ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WRHZVMBBRYBTKZ-UHFFFAOYSA-N	pyrrole_2_carboxylate	Holmer
CYP2D6	WRYCMIFVXDQIKN-UHFFFAOYSA-N	1	False	False	ok	False	False	True		desmethylazelastine	DrugBank
CYP2D6	WRZVGHXUPBWIOO-UHFFFAOYSA-N	1	False	False	ok	True	False	True		avitriptan	Yap
CYP2D6	WSEQXVZVJXJVFP-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WSEQXVZVJXJVFP-UHFFFAOYSA-N	citalopram	DrugBank
CYP2D6	WSFSSNUMVMOOMR-UHFFFAOYSA-N	0	False	False	ok	True	False	True		formaldehyde	Yamashita
CYP2D6	WSMYVTOQOOLQHP-UHFFFAOYSA-N	0	False	False	ok	True	False	True		malondialdehyde	Yamashita
CYP2D6	WSORODGWGUUOBO-UHFFFAOYSA-N	0	False	False	ok	True	False	True		malaoxon	Yamashita
CYP2D6	WTBZNVRBNJWSPF-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WTBZNVRBNJWSPF-UHFFFAOYSA-N	ac1l1row	Holmer
CYP2D6	WTDRDQBEARUVNC-UHFFFAOYSA-N	1	False	False	ok	False	False	True		Levodopa	SuperCYP
CYP2D6	WTFMBIIXZCPCMT-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WTFMBIIXZCPCMT-UHFFFAOYSA-N	norecasantalal	Holmer
CYP2D6	WTHRRGMBUAHGNI-UHFFFAOYSA-N	0	False	False	tautomer_MaxTransformsReached	True	True	True		quinupristin	Yamashita
CYP2D6	WTQYWNWRJNXDEG-UHFFFAOYSA-N	1	False	False	ok	True	False	True		Anisodamine	CYP Knowledgebase
CYP2D6	WTRSURIFLHBSLZ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WTRSURIFLHBSLZ-UHFFFAOYSA-N	3_(benzoyloxy)_6_oxours_12_ene_28_oic_acid	Holmer
CYP2D6	WUADCCWRTIWANL-UHFFFAOYSA-N	1	True	True	ok	False	False	False	WUADCCWRTIWANL-UHFFFAOYSA-N	biochanin_a	Holmer
CYP2D6	WUTYZMFRCNBCHQ-UHFFFAOYSA-N	1	True	True	ok	False	False	False	WUTYZMFRCNBCHQ-UHFFFAOYSA-N	Cevimeline	DrugBank
CYP2D6	WUZYKBABMWJHDL-UHFFFAOYSA-N	1	False	False	ok	True	False	True		Rupatadine	DrugBank
CYP2D6	WVDDGKGOMKODPV-UHFFFAOYSA-N	1	False	False	ok	False	False	True		Benzyl alcohol	DrugBank
CYP2D6	WVKLERKKJXUPIK-UHFFFAOYSA-N	1	True	True	ok	False	False	False	WVKLERKKJXUPIK-UHFFFAOYSA-N	7-benzyloxy-4-trifluoromethylcoumarin	Yamashita
CYP2D6	WVLOADHCBXTIJK-UHFFFAOYSA-N	1	True	True	ok	False	False	False	WVLOADHCBXTIJK-UHFFFAOYSA-N	hydromorphone	DrugBank
CYP2D6	WVQBLGZPHOPPFO-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WVQBLGZPHOPPFO-UHFFFAOYSA-N	metolachlor	Holmer
CYP2D6	WVVSZNPYNCNODU-UHFFFAOYSA-N	0	False	False	ok	True	False	True		ergonovine	CYP Knowledgebase
CYP2D6	WVVWYQOPRPVQFM-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WVVWYQOPRPVQFM-UHFFFAOYSA-N	alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-beta-D-Glc-(11')-Cer(d18:1/22:1(13Z))	Holmer
CYP2D6	WVVXBPKOIZGVNS-UHFFFAOYSA-N	1	False	False	ok	True	False	True		BMS-214778 (LUZINDOLE)	CYP Knowledgebase
CYP2D6	WWYNJERNGUHSAO-UHFFFAOYSA-N	0	False	False	ok	False	False	True		Levonorgestrel	Yamashita
CYP2D6	WXTMDXOMEHJXQO-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WXTMDXOMEHJXQO-UHFFFAOYSA-N	Gentisic acid	Holmer
CYP2D6	WYFYRQBBNVSDHV-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WYFYRQBBNVSDHV-UHFFFAOYSA-N	(z)_n__(4_hydroxyphenyl)methyl_ethoxycarbothioamide_4prime_(tri_acetylrhamnoside)	Holmer
CYP2D6	WYQFJHHDOKWSHR-UHFFFAOYSA-N	1	False	False	ok	True	False	True		Upadacitinib	DrugBank
CYP2D6	WYUBYHGDUPOTPG-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WYUBYHGDUPOTPG-UHFFFAOYSA-N	3prime_4prime_dihydroxychalcone	Holmer
CYP2D6	WZAMDSBJONFHAO-UHFFFAOYSA-N	0	True	True	ok	False	False	False	WZAMDSBJONFHAO-UHFFFAOYSA-N	dammaradienol	Holmer
CYP2D6	WZXHSWVDAYOFPE-UHFFFAOYSA-N	1	True	True	ok	False	False	False	WZXHSWVDAYOFPE-UHFFFAOYSA-N	BROFAROMINE (CGP 11 305)	CYP Knowledgebase
CYP2D6	XADCESSVHJOZHK-UHFFFAOYSA-N	1	True	True	ok	False	False	False	XADCESSVHJOZHK-UHFFFAOYSA-N	Meperidine	DrugBank
CYP2D6	XALRSJNOMCWQJW-UHFFFAOYSA-N	0	True	True	ok	False	False	False	XALRSJNOMCWQJW-UHFFFAOYSA-N	(1s_2r_4as_7s_8as)_7_(2_hydroxypropan_2_yl)_1_4a_dimethyl_decahydronaphthalen_2_ol	Holmer
CYP2D6	XAPRFLSJBSXESP-UHFFFAOYSA-N	0	True	True	ok	False	False	False	XAPRFLSJBSXESP-UHFFFAOYSA-N	oxycinchophen	Holmer
CYP2D6	XAUDJQYHKZQPEU-UHFFFAOYSA-N	0	False	False	ok	True	False	True		Decitabine	CYP Knowledgebase
CYP2D6	XBDQKXXYIPTUBI-UHFFFAOYSA-N	0	False	False	ok	True	False	True		propionic acid	Yamashita
CYP2D6	XBMIVRRWGCYBTQ-UHFFFAOYSA-N	0	True	True	ok	False	False	False	XBMIVRRWGCYBTQ-UHFFFAOYSA-N	laam	Holmer
CYP2D6	XBPVWACQUMEORV-UHFFFAOYSA-N	0	True	True	ok	False	False	False	XBPVWACQUMEORV-UHFFFAOYSA-N	unii_so7s6ds7tq	Holmer
CYP2D6	XBYJEPZKXGPIKK-UHFFFAOYSA-N	0	True	True	ok	False	False	False	XBYJEPZKXGPIKK-UHFFFAOYSA-N	2,2,7,7-Tetramethyl-1,6-dioxaspiro[4.4]nona-3,8-diene	Holmer
CYP2D6	XCCTYIAWTASOJW-UHFFFAOYSA-N	0	False	False	ok	False	False	True		uridine diphosphate	Yamashita
CYP2D6	XCGSFFUVFURLIX-UHFFFAOYSA-N	0	False	False	ok	True	False	True		ergotamine	Yap
CYP2D6	XCGYUJZMCCFSRP-UHFFFAOYSA-N	1	False	False	ok	True	False	True		Oxamniquine	DrugBank
CYP2D6	XCPGHVQEEXUHNC-UHFFFAOYSA-N	1	False	False	ok	True	False	True		Amsacrine	SuperCYP
CYP2D6	XCSGPAVHZFQHGE-UHFFFAOYSA-N	0	True	True	ok	False	False	False	XCSGPAVHZFQHGE-UHFFFAOYSA-N	alachlor	Yamashita
CYP2D6	XCTHZFGSVQBHBW-UHFFFAOYSA-N	0	True	True	ok	False	False	False	XCTHZFGSVQBHBW-UHFFFAOYSA-N	cj_25886	Holmer
CYP2D6	XDOFQFKRPWOURC-UHFFFAOYSA-N	0	True	True	ok	False	False	False	XDOFQFKRPWOURC-UHFFFAOYSA-N	16_methylheptadecanoic_acid	Holmer
CYP2D6	XDRYMKDFEDOLFX-UHFFFAOYSA-N	1	False	False	ok	True	False	True		Pentamidine	DrugBank
CYP2D6	XDXDZDZNSLXDNA-UHFFFAOYSA-N	1	False	False	ok	True	False	True		IDARUBICIN	DrugBank
CYP2D6	XEEDURHPFVXALT-UHFFFAOYSA-N	0	True	True	ok	False	False	False	XEEDURHPFVXALT-UHFFFAOYSA-N	4_hpph	Holmer
CYP2D6	XEEQGYMUWCZPDN-UHFFFAOYSA-N	0	False	False	ok	True	False	True		mefloquine	Yamashita
CYP2D6	XEJGJTYRUWUFFD-UHFFFAOYSA-N	0	True	True	ok	False	False	False	XEJGJTYRUWUFFD-UHFFFAOYSA-N	schembl311379	Holmer
CYP2D6	XERVTTUAMKCJIM-UHFFFAOYSA-N	0	True	True	ok	False	False	False	XERVTTUAMKCJIM-UHFFFAOYSA-N	desglucodesrhamnoparillin	Holmer
CYP2D6	XEUPFPHHPCQXFV-UHFFFAOYSA-N	0	True	True	ok	False	False	False	XEUPFPHHPCQXFV-UHFFFAOYSA-N	panaquinquecol_7	Holmer
CYP2D6	XFCLJVABOIYOMF-UHFFFAOYSA-N	0	True	True	ok	False	False	False	XFCLJVABOIYOMF-UHFFFAOYSA-N	toremifene	Holmer
CYP2D6	XFESAOYVWBMFSJ-UHFFFAOYSA-N	1	True	True	ok	False	False	False	XFESAOYVWBMFSJ-UHFFFAOYSA-N	tert_butyl_propranolol	DrugBank
CYP2D6	XFLVBMBRLSCJAI-UHFFFAOYSA-N	0	True	True	ok	False	False	False	XFLVBMBRLSCJAI-UHFFFAOYSA-N	biotin_amide	Holmer
CYP2D6	XFYDIVBRZNQMJC-UHFFFAOYSA-N	0	True	True	ok	False	False	False	XFYDIVBRZNQMJC-UHFFFAOYSA-N	tizanidine	Yamashita
CYP2D6	XGALLCVXEZPNRQ-UHFFFAOYSA-N	1	True	True	ok	False	False	False	XGALLCVXEZPNRQ-UHFFFAOYSA-N	GEFITINIB (IRESSA, ZD1839)	DrugBank
CYP2D6	XGHOVGYJHWQGCC-UHFFFAOYSA-N	0	False	False	ok	True	False	True		carebastine	Yamashita
CYP2D6	XGOYIMQSIKSOBS-UHFFFAOYSA-N	0	True	True	ok	False	False	False	XGOYIMQSIKSOBS-UHFFFAOYSA-N	dmxaa	Holmer
CYP2D6	XIEAUEYXHINALS-UHFFFAOYSA-N	0	True	True	ok	False	False	False	XIEAUEYXHINALS-UHFFFAOYSA-N	ac1nsuln	Holmer
CYP2D6	XIGFNCYVSHOLIF-UHFFFAOYSA-N	0	True	True	ok	False	False	False	XIGFNCYVSHOLIF-UHFFFAOYSA-N	(Z)-5-Isopropenyl-2-methyl-2-vinyltetrahydrofuran	Holmer
